ds,y,hour,weekday,is_weekend,weekofyear,month,year,is_winter
2018-07-22 03:00:00,12,3,6,1,29,7,2018,0
2018-07-22 06:00:00,18,6,6,1,29,7,2018,0
2018-07-22 09:00:00,76,9,6,1,29,7,2018,0
2018-07-22 12:00:00,139,12,6,1,29,7,2018,0
2018-07-22 15:00:00,141,15,6,1,29,7,2018,0
2018-07-22 18:00:00,75,18,6,1,29,7,2018,0
2018-07-22 21:00:00,14,21,6,1,29,7,2018,0
2018-07-23 03:00:00,29,3,0,0,30,7,2018,0
2018-07-23 06:00:00,43,6,0,0,30,7,2018,0
2018-07-23 09:00:00,57,9,0,0,30,7,2018,0
2018-07-23 12:00:00,124,12,0,0,30,7,2018,0
2018-07-23 15:00:00,139,15,0,0,30,7,2018,0
2018-07-23 18:00:00,110,18,0,0,30,7,2018,0
2018-07-23 21:00:00,14,21,0,0,30,7,2018,0
2018-07-24 03:00:00,30,3,1,0,30,7,2018,0
2018-07-24 06:00:00,63,6,1,0,30,7,2018,0
2018-07-24 09:00:00,92,9,1,0,30,7,2018,0
2018-07-24 12:00:00,146,12,1,0,30,7,2018,0
2018-07-24 15:00:00,110,15,1,0,30,7,2018,0
2018-07-24 18:00:00,107,18,1,0,30,7,2018,0
2018-07-24 21:00:00,19,21,1,0,30,7,2018,0
2018-07-25 03:00:00,28,3,2,0,30,7,2018,0
2018-07-25 06:00:00,54,6,2,0,30,7,2018,0
2018-07-25 09:00:00,56,9,2,0,30,7,2018,0
2018-07-25 12:00:00,105,12,2,0,30,7,2018,0
2018-07-25 15:00:00,91,15,2,0,30,7,2018,0
2018-07-25 18:00:00,69,18,2,0,30,7,2018,0
2018-07-25 21:00:00,15,21,2,0,30,7,2018,0
2018-07-26 03:00:00,37,3,3,0,30,7,2018,0
2018-07-26 06:00:00,77,6,3,0,30,7,2018,0
2018-07-26 09:00:00,103,9,3,0,30,7,2018,0
2018-07-26 12:00:00,158,12,3,0,30,7,2018,0
2018-07-26 15:00:00,150,15,3,0,30,7,2018,0
2018-07-26 18:00:00,78,18,3,0,30,7,2018,0
2018-07-26 21:00:00,18,21,3,0,30,7,2018,0
2018-07-27 03:00:00,30,3,4,0,30,7,2018,0
2018-07-27 06:00:00,66,6,4,0,30,7,2018,0
2018-07-27 09:00:00,100,9,4,0,30,7,2018,0
2018-07-27 12:00:00,179,12,4,0,30,7,2018,0
2018-07-27 15:00:00,126,15,4,0,30,7,2018,0
2018-07-27 18:00:00,142,18,4,0,30,7,2018,0
2018-07-27 21:00:00,42,21,4,0,30,7,2018,0
2018-07-28 03:00:00,10,3,5,1,30,7,2018,0
2018-07-28 06:00:00,62,6,5,1,30,7,2018,0
2018-07-28 09:00:00,119,9,5,1,30,7,2018,0
2018-07-28 12:00:00,150,12,5,1,30,7,2018,0
2018-07-28 15:00:00,169,15,5,1,30,7,2018,0
2018-07-28 18:00:00,98,18,5,1,30,7,2018,0
2018-07-28 21:00:00,32,21,5,1,30,7,2018,0
2018-07-29 03:00:00,4,3,6,1,30,7,2018,0
2018-07-29 06:00:00,36,6,6,1,30,7,2018,0
2018-07-29 09:00:00,93,9,6,1,30,7,2018,0
2018-07-29 12:00:00,158,12,6,1,30,7,2018,0
2018-07-29 15:00:00,102,15,6,1,30,7,2018,0
2018-07-29 18:00:00,73,18,6,1,30,7,2018,0
2018-07-29 21:00:00,8,21,6,1,30,7,2018,0
2018-07-30 03:00:00,36,3,0,0,31,7,2018,0
2018-07-30 06:00:00,57,6,0,0,31,7,2018,0
2018-07-30 09:00:00,73,9,0,0,31,7,2018,0
2018-07-30 12:00:00,128,12,0,0,31,7,2018,0
2018-07-30 15:00:00,115,15,0,0,31,7,2018,0
2018-07-30 18:00:00,117,18,0,0,31,7,2018,0
2018-07-30 21:00:00,14,21,0,0,31,7,2018,0
2018-07-31 03:00:00,42,3,1,0,31,7,2018,0
2018-07-31 06:00:00,84,6,1,0,31,7,2018,0
2018-07-31 09:00:00,141,9,1,0,31,7,2018,0
2018-07-31 12:00:00,220,12,1,0,31,7,2018,0
2018-07-31 15:00:00,171,15,1,0,31,7,2018,0
2018-07-31 18:00:00,128,18,1,0,31,7,2018,0
2018-07-31 21:00:00,23,21,1,0,31,7,2018,0
2018-08-01 03:00:00,43,3,2,0,31,8,2018,0
2018-08-01 06:00:00,56,6,2,0,31,8,2018,0
2018-08-01 09:00:00,88,9,2,0,31,8,2018,0
2018-08-01 12:00:00,168,12,2,0,31,8,2018,0
2018-08-01 15:00:00,169,15,2,0,31,8,2018,0
2018-08-01 18:00:00,98,18,2,0,31,8,2018,0
2018-08-01 21:00:00,33,21,2,0,31,8,2018,0
2018-08-02 03:00:00,44,3,3,0,31,8,2018,0
2018-08-02 06:00:00,81,6,3,0,31,8,2018,0
2018-08-02 09:00:00,71,9,3,0,31,8,2018,0
2018-08-02 12:00:00,79,12,3,0,31,8,2018,0
2018-08-02 15:00:00,107,15,3,0,31,8,2018,0
2018-08-02 18:00:00,74,18,3,0,31,8,2018,0
2018-08-02 21:00:00,30,21,3,0,31,8,2018,0
2018-08-03 03:00:00,38,3,4,0,31,8,2018,0
2018-08-03 06:00:00,68,6,4,0,31,8,2018,0
2018-08-03 09:00:00,71,9,4,0,31,8,2018,0
2018-08-03 12:00:00,105,12,4,0,31,8,2018,0
2018-08-03 15:00:00,101,15,4,0,31,8,2018,0
2018-08-03 18:00:00,46,18,4,0,31,8,2018,0
2018-08-03 21:00:00,12,21,4,0,31,8,2018,0
2018-08-04 03:00:00,4,3,5,1,31,8,2018,0
2018-08-04 06:00:00,43,6,5,1,31,8,2018,0
2018-08-04 09:00:00,81,9,5,1,31,8,2018,0
2018-08-04 12:00:00,111,12,5,1,31,8,2018,0
2018-08-04 15:00:00,114,15,5,1,31,8,2018,0
2018-08-04 18:00:00,100,18,5,1,31,8,2018,0
2018-08-04 21:00:00,24,21,5,1,31,8,2018,0
2018-08-05 03:00:00,2,3,6,1,31,8,2018,0
2018-08-05 06:00:00,27,6,6,1,31,8,2018,0
2018-08-05 09:00:00,21,9,6,1,31,8,2018,0
2018-08-05 12:00:00,36,12,6,1,31,8,2018,0
2018-08-05 15:00:00,47,15,6,1,31,8,2018,0
2018-08-05 18:00:00,35,18,6,1,31,8,2018,0
2018-08-05 21:00:00,9,21,6,1,31,8,2018,0
2018-08-06 03:00:00,29,3,0,0,32,8,2018,0
2018-08-06 06:00:00,45,6,0,0,32,8,2018,0
2018-08-06 09:00:00,47,9,0,0,32,8,2018,0
2018-08-06 12:00:00,145,12,0,0,32,8,2018,0
2018-08-06 15:00:00,109,15,0,0,32,8,2018,0
2018-08-06 18:00:00,68,18,0,0,32,8,2018,0
2018-08-06 21:00:00,8,21,0,0,32,8,2018,0
2018-08-07 03:00:00,46,3,1,0,32,8,2018,0
2018-08-07 06:00:00,83,6,1,0,32,8,2018,0
2018-08-07 09:00:00,102,9,1,0,32,8,2018,0
2018-08-07 12:00:00,208,12,1,0,32,8,2018,0
2018-08-07 15:00:00,151,15,1,0,32,8,2018,0
2018-08-07 18:00:00,110,18,1,0,32,8,2018,0
2018-08-07 21:00:00,17,21,1,0,32,8,2018,0
2018-08-08 03:00:00,65,3,2,0,32,8,2018,0
2018-08-08 06:00:00,111,6,2,0,32,8,2018,0
2018-08-08 09:00:00,87,9,2,0,32,8,2018,0
2018-08-08 12:00:00,167,12,2,0,32,8,2018,0
2018-08-08 15:00:00,104,15,2,0,32,8,2018,0
2018-08-08 18:00:00,85,18,2,0,32,8,2018,0
2018-08-08 21:00:00,12,21,2,0,32,8,2018,0
2018-08-09 03:00:00,43,3,3,0,32,8,2018,0
2018-08-09 06:00:00,71,6,3,0,32,8,2018,0
2018-08-09 09:00:00,57,9,3,0,32,8,2018,0
2018-08-09 12:00:00,139,12,3,0,32,8,2018,0
2018-08-09 15:00:00,113,15,3,0,32,8,2018,0
2018-08-09 18:00:00,79,18,3,0,32,8,2018,0
2018-08-09 21:00:00,11,21,3,0,32,8,2018,0
2018-08-10 03:00:00,25,3,4,0,32,8,2018,0
2018-08-10 06:00:00,42,6,4,0,32,8,2018,0
2018-08-10 09:00:00,24,9,4,0,32,8,2018,0
2018-08-10 12:00:00,71,12,4,0,32,8,2018,0
2018-08-10 15:00:00,48,15,4,0,32,8,2018,0
2018-08-10 18:00:00,25,18,4,0,32,8,2018,0
2018-08-10 21:00:00,2,21,4,0,32,8,2018,0
2018-08-11 03:00:00,5,3,5,1,32,8,2018,0
2018-08-11 06:00:00,26,6,5,1,32,8,2018,0
2018-08-11 09:00:00,72,9,5,1,32,8,2018,0
2018-08-11 12:00:00,129,12,5,1,32,8,2018,0
2018-08-11 15:00:00,93,15,5,1,32,8,2018,0
2018-08-11 18:00:00,70,18,5,1,32,8,2018,0
2018-08-11 21:00:00,15,21,5,1,32,8,2018,0
2018-08-12 03:00:00,7,3,6,1,32,8,2018,0
2018-08-12 06:00:00,42,6,6,1,32,8,2018,0
2018-08-12 09:00:00,57,9,6,1,32,8,2018,0
2018-08-12 12:00:00,86,12,6,1,32,8,2018,0
2018-08-12 15:00:00,110,15,6,1,32,8,2018,0
2018-08-12 18:00:00,60,18,6,1,32,8,2018,0
2018-08-12 21:00:00,10,21,6,1,32,8,2018,0
2018-08-13 03:00:00,42,3,0,0,33,8,2018,0
2018-08-13 06:00:00,70,6,0,0,33,8,2018,0
2018-08-13 09:00:00,112,9,0,0,33,8,2018,0
2018-08-13 12:00:00,198,12,0,0,33,8,2018,0
2018-08-13 15:00:00,150,15,0,0,33,8,2018,0
2018-08-13 18:00:00,118,18,0,0,33,8,2018,0
2018-08-13 21:00:00,19,21,0,0,33,8,2018,0
2018-08-14 03:00:00,68,3,1,0,33,8,2018,0
2018-08-14 06:00:00,108,6,1,0,33,8,2018,0
2018-08-14 09:00:00,101,9,1,0,33,8,2018,0
2018-08-14 12:00:00,238,12,1,0,33,8,2018,0
2018-08-14 15:00:00,193,15,1,0,33,8,2018,0
2018-08-14 18:00:00,111,18,1,0,33,8,2018,0
2018-08-14 21:00:00,19,21,1,0,33,8,2018,0
2018-08-15 03:00:00,65,3,2,0,33,8,2018,0
2018-08-15 06:00:00,137,6,2,0,33,8,2018,0
2018-08-15 09:00:00,133,9,2,0,33,8,2018,0
2018-08-15 12:00:00,194,12,2,0,33,8,2018,0
2018-08-15 15:00:00,164,15,2,0,33,8,2018,0
2018-08-15 18:00:00,90,18,2,0,33,8,2018,0
2018-08-15 21:00:00,28,21,2,0,33,8,2018,0
2018-08-16 03:00:00,50,3,3,0,33,8,2018,0
2018-08-16 06:00:00,99,6,3,0,33,8,2018,0
2018-08-16 09:00:00,104,9,3,0,33,8,2018,0
2018-08-16 12:00:00,234,12,3,0,33,8,2018,0
2018-08-16 15:00:00,155,15,3,0,33,8,2018,0
2018-08-16 18:00:00,77,18,3,0,33,8,2018,0
2018-08-16 21:00:00,20,21,3,0,33,8,2018,0
2018-08-17 03:00:00,51,3,4,0,33,8,2018,0
2018-08-17 06:00:00,112,6,4,0,33,8,2018,0
2018-08-17 09:00:00,166,9,4,0,33,8,2018,0
2018-08-17 12:00:00,229,12,4,0,33,8,2018,0
2018-08-17 15:00:00,166,15,4,0,33,8,2018,0
2018-08-17 18:00:00,93,18,4,0,33,8,2018,0
2018-08-17 21:00:00,22,21,4,0,33,8,2018,0
2018-08-18 03:00:00,8,3,5,1,33,8,2018,0
2018-08-18 06:00:00,37,6,5,1,33,8,2018,0
2018-08-18 09:00:00,70,9,5,1,33,8,2018,0
2018-08-18 12:00:00,131,12,5,1,33,8,2018,0
2018-08-18 15:00:00,112,15,5,1,33,8,2018,0
2018-08-18 18:00:00,54,18,5,1,33,8,2018,0
2018-08-18 21:00:00,14,21,5,1,33,8,2018,0
2018-08-19 03:00:00,13,3,6,1,33,8,2018,0
2018-08-19 06:00:00,22,6,6,1,33,8,2018,0
2018-08-19 09:00:00,52,9,6,1,33,8,2018,0
2018-08-19 12:00:00,93,12,6,1,33,8,2018,0
2018-08-19 15:00:00,113,15,6,1,33,8,2018,0
2018-08-19 18:00:00,48,18,6,1,33,8,2018,0
2018-08-19 21:00:00,9,21,6,1,33,8,2018,0
2018-08-20 03:00:00,61,3,0,0,34,8,2018,0
2018-08-20 06:00:00,125,6,0,0,34,8,2018,0
2018-08-20 09:00:00,118,9,0,0,34,8,2018,0
2018-08-20 12:00:00,226,12,0,0,34,8,2018,0
2018-08-20 15:00:00,72,15,0,0,34,8,2018,0
2018-08-20 18:00:00,57,18,0,0,34,8,2018,0
2018-08-20 21:00:00,18,21,0,0,34,8,2018,0
2018-08-21 03:00:00,57,3,1,0,34,8,2018,0
2018-08-21 06:00:00,94,6,1,0,34,8,2018,0
2018-08-21 09:00:00,111,9,1,0,34,8,2018,0
2018-08-21 12:00:00,272,12,1,0,34,8,2018,0
2018-08-21 15:00:00,108,15,1,0,34,8,2018,0
2018-08-21 18:00:00,57,18,1,0,34,8,2018,0
2018-08-21 21:00:00,10,21,1,0,34,8,2018,0
2018-08-22 03:00:00,48,3,2,0,34,8,2018,0
2018-08-22 06:00:00,77,6,2,0,34,8,2018,0
2018-08-22 09:00:00,113,9,2,0,34,8,2018,0
2018-08-22 12:00:00,212,12,2,0,34,8,2018,0
2018-08-22 15:00:00,143,15,2,0,34,8,2018,0
2018-08-22 18:00:00,91,18,2,0,34,8,2018,0
2018-08-22 21:00:00,18,21,2,0,34,8,2018,0
2018-08-23 03:00:00,68,3,3,0,34,8,2018,0
2018-08-23 06:00:00,141,6,3,0,34,8,2018,0
2018-08-23 09:00:00,211,9,3,0,34,8,2018,0
2018-08-23 12:00:00,275,12,3,0,34,8,2018,0
2018-08-23 15:00:00,229,15,3,0,34,8,2018,0
2018-08-23 18:00:00,133,18,3,0,34,8,2018,0
2018-08-23 21:00:00,28,21,3,0,34,8,2018,0
2018-08-24 03:00:00,77,3,4,0,34,8,2018,0
2018-08-24 06:00:00,146,6,4,0,34,8,2018,0
2018-08-24 09:00:00,189,9,4,0,34,8,2018,0
2018-08-24 12:00:00,301,12,4,0,34,8,2018,0
2018-08-24 15:00:00,185,15,4,0,34,8,2018,0
2018-08-24 18:00:00,106,18,4,0,34,8,2018,0
2018-08-24 21:00:00,26,21,4,0,34,8,2018,0
2018-08-25 03:00:00,9,3,5,1,34,8,2018,0
2018-08-25 06:00:00,65,6,5,1,34,8,2018,0
2018-08-25 09:00:00,173,9,5,1,34,8,2018,0
2018-08-25 12:00:00,253,12,5,1,34,8,2018,0
2018-08-25 15:00:00,208,15,5,1,34,8,2018,0
2018-08-25 18:00:00,91,18,5,1,34,8,2018,0
2018-08-25 21:00:00,40,21,5,1,34,8,2018,0
2018-08-26 03:00:00,9,3,6,1,34,8,2018,0
2018-08-26 06:00:00,48,6,6,1,34,8,2018,0
2018-08-26 09:00:00,88,9,6,1,34,8,2018,0
2018-08-26 12:00:00,143,12,6,1,34,8,2018,0
2018-08-26 15:00:00,154,15,6,1,34,8,2018,0
2018-08-26 18:00:00,102,18,6,1,34,8,2018,0
2018-08-26 21:00:00,12,21,6,1,34,8,2018,0
2018-08-27 03:00:00,61,3,0,0,35,8,2018,0
2018-08-27 06:00:00,144,6,0,0,35,8,2018,0
2018-08-27 09:00:00,155,9,0,0,35,8,2018,0
2018-08-27 12:00:00,207,12,0,0,35,8,2018,0
2018-08-27 15:00:00,199,15,0,0,35,8,2018,0
2018-08-27 18:00:00,103,18,0,0,35,8,2018,0
2018-08-27 21:00:00,16,21,0,0,35,8,2018,0
2018-08-28 03:00:00,84,3,1,0,35,8,2018,0
2018-08-28 06:00:00,151,6,1,0,35,8,2018,0
2018-08-28 09:00:00,154,9,1,0,35,8,2018,0
2018-08-28 12:00:00,262,12,1,0,35,8,2018,0
2018-08-28 15:00:00,244,15,1,0,35,8,2018,0
2018-08-28 18:00:00,135,18,1,0,35,8,2018,0
2018-08-28 21:00:00,11,21,1,0,35,8,2018,0
2018-08-29 03:00:00,78,3,2,0,35,8,2018,0
2018-08-29 06:00:00,170,6,2,0,35,8,2018,0
2018-08-29 09:00:00,171,9,2,0,35,8,2018,0
2018-08-29 12:00:00,287,12,2,0,35,8,2018,0
2018-08-29 15:00:00,216,15,2,0,35,8,2018,0
2018-08-29 18:00:00,129,18,2,0,35,8,2018,0
2018-08-29 21:00:00,22,21,2,0,35,8,2018,0
2018-08-30 03:00:00,72,3,3,0,35,8,2018,0
2018-08-30 06:00:00,166,6,3,0,35,8,2018,0
2018-08-30 09:00:00,157,9,3,0,35,8,2018,0
2018-08-30 12:00:00,295,12,3,0,35,8,2018,0
2018-08-30 15:00:00,310,15,3,0,35,8,2018,0
2018-08-30 18:00:00,123,18,3,0,35,8,2018,0
2018-08-30 21:00:00,29,21,3,0,35,8,2018,0
2018-08-31 03:00:00,66,3,4,0,35,8,2018,0
2018-08-31 06:00:00,186,6,4,0,35,8,2018,0
2018-08-31 09:00:00,193,9,4,0,35,8,2018,0
2018-08-31 12:00:00,362,12,4,0,35,8,2018,0
2018-08-31 15:00:00,196,15,4,0,35,8,2018,0
2018-08-31 18:00:00,99,18,4,0,35,8,2018,0
2018-08-31 21:00:00,31,21,4,0,35,8,2018,0
2018-09-01 03:00:00,8,3,5,1,35,9,2018,0
2018-09-01 06:00:00,89,6,5,1,35,9,2018,0
2018-09-01 09:00:00,224,9,5,1,35,9,2018,0
2018-09-01 12:00:00,298,12,5,1,35,9,2018,0
2018-09-01 15:00:00,217,15,5,1,35,9,2018,0
2018-09-01 18:00:00,139,18,5,1,35,9,2018,0
2018-09-01 21:00:00,53,21,5,1,35,9,2018,0
2018-09-02 03:00:00,8,3,6,1,35,9,2018,0
2018-09-02 06:00:00,56,6,6,1,35,9,2018,0
2018-09-02 09:00:00,206,9,6,1,35,9,2018,0
2018-09-02 12:00:00,296,12,6,1,35,9,2018,0
2018-09-02 15:00:00,202,15,6,1,35,9,2018,0
2018-09-02 18:00:00,140,18,6,1,35,9,2018,0
2018-09-02 21:00:00,17,21,6,1,35,9,2018,0
2018-09-03 03:00:00,70,3,0,0,36,9,2018,0
2018-09-03 06:00:00,163,6,0,0,36,9,2018,0
2018-09-03 09:00:00,160,9,0,0,36,9,2018,0
2018-09-03 12:00:00,291,12,0,0,36,9,2018,0
2018-09-03 15:00:00,199,15,0,0,36,9,2018,0
2018-09-03 18:00:00,101,18,0,0,36,9,2018,0
2018-09-03 21:00:00,15,21,0,0,36,9,2018,0
2018-09-04 03:00:00,79,3,1,0,36,9,2018,0
2018-09-04 06:00:00,140,6,1,0,36,9,2018,0
2018-09-04 09:00:00,112,9,1,0,36,9,2018,0
2018-09-04 12:00:00,264,12,1,0,36,9,2018,0
2018-09-04 15:00:00,211,15,1,0,36,9,2018,0
2018-09-04 18:00:00,131,18,1,0,36,9,2018,0
2018-09-04 21:00:00,24,21,1,0,36,9,2018,0
2018-09-05 03:00:00,68,3,2,0,36,9,2018,0
2018-09-05 06:00:00,180,6,2,0,36,9,2018,0
2018-09-05 09:00:00,179,9,2,0,36,9,2018,0
2018-09-05 12:00:00,283,12,2,0,36,9,2018,0
2018-09-05 15:00:00,231,15,2,0,36,9,2018,0
2018-09-05 18:00:00,115,18,2,0,36,9,2018,0
2018-09-05 21:00:00,25,21,2,0,36,9,2018,0
2018-09-06 03:00:00,89,3,3,0,36,9,2018,0
2018-09-06 06:00:00,190,6,3,0,36,9,2018,0
2018-09-06 09:00:00,162,9,3,0,36,9,2018,0
2018-09-06 12:00:00,321,12,3,0,36,9,2018,0
2018-09-06 15:00:00,243,15,3,0,36,9,2018,0
2018-09-06 18:00:00,164,18,3,0,36,9,2018,0
2018-09-06 21:00:00,39,21,3,0,36,9,2018,0
2018-09-07 03:00:00,74,3,4,0,36,9,2018,0
2018-09-07 06:00:00,196,6,4,0,36,9,2018,0
2018-09-07 09:00:00,189,9,4,0,36,9,2018,0
2018-09-07 12:00:00,364,12,4,0,36,9,2018,0
2018-09-07 15:00:00,238,15,4,0,36,9,2018,0
2018-09-07 18:00:00,132,18,4,0,36,9,2018,0
2018-09-07 21:00:00,30,21,4,0,36,9,2018,0
2018-09-08 03:00:00,12,3,5,1,36,9,2018,0
2018-09-08 06:00:00,91,6,5,1,36,9,2018,0
2018-09-08 09:00:00,230,9,5,1,36,9,2018,0
2018-09-08 12:00:00,297,12,5,1,36,9,2018,0
2018-09-08 15:00:00,258,15,5,1,36,9,2018,0
2018-09-08 18:00:00,107,18,5,1,36,9,2018,0
2018-09-08 21:00:00,73,21,5,1,36,9,2018,0
2018-09-09 03:00:00,7,3,6,1,36,9,2018,0
2018-09-09 06:00:00,63,6,6,1,36,9,2018,0
2018-09-09 09:00:00,183,9,6,1,36,9,2018,0
2018-09-09 12:00:00,207,12,6,1,36,9,2018,0
2018-09-09 15:00:00,167,15,6,1,36,9,2018,0
2018-09-09 18:00:00,140,18,6,1,36,9,2018,0
2018-09-09 21:00:00,28,21,6,1,36,9,2018,0
2018-09-10 03:00:00,89,3,0,0,37,9,2018,0
2018-09-10 06:00:00,203,6,0,0,37,9,2018,0
2018-09-10 09:00:00,164,9,0,0,37,9,2018,0
2018-09-10 12:00:00,296,12,0,0,37,9,2018,0
2018-09-10 15:00:00,199,15,0,0,37,9,2018,0
2018-09-10 18:00:00,115,18,0,0,37,9,2018,0
2018-09-10 21:00:00,17,21,0,0,37,9,2018,0
2018-09-11 03:00:00,87,3,1,0,37,9,2018,0
2018-09-11 06:00:00,208,6,1,0,37,9,2018,0
2018-09-11 09:00:00,190,9,1,0,37,9,2018,0
2018-09-11 12:00:00,314,12,1,0,37,9,2018,0
2018-09-11 15:00:00,237,15,1,0,37,9,2018,0
2018-09-11 18:00:00,166,18,1,0,37,9,2018,0
2018-09-11 21:00:00,32,21,1,0,37,9,2018,0
2018-09-12 03:00:00,90,3,2,0,37,9,2018,0
2018-09-12 06:00:00,241,6,2,0,37,9,2018,0
2018-09-12 09:00:00,174,9,2,0,37,9,2018,0
2018-09-12 12:00:00,320,12,2,0,37,9,2018,0
2018-09-12 15:00:00,200,15,2,0,37,9,2018,0
2018-09-12 18:00:00,128,18,2,0,37,9,2018,0
2018-09-12 21:00:00,11,21,2,0,37,9,2018,0
2018-09-13 03:00:00,65,3,3,0,37,9,2018,0
2018-09-13 06:00:00,176,6,3,0,37,9,2018,0
2018-09-13 09:00:00,173,9,3,0,37,9,2018,0
2018-09-13 12:00:00,302,12,3,0,37,9,2018,0
2018-09-13 15:00:00,204,15,3,0,37,9,2018,0
2018-09-13 18:00:00,124,18,3,0,37,9,2018,0
2018-09-13 21:00:00,29,21,3,0,37,9,2018,0
2018-09-14 03:00:00,61,3,4,0,37,9,2018,0
2018-09-14 06:00:00,187,6,4,0,37,9,2018,0
2018-09-14 09:00:00,197,9,4,0,37,9,2018,0
2018-09-14 12:00:00,277,12,4,0,37,9,2018,0
2018-09-14 15:00:00,225,15,4,0,37,9,2018,0
2018-09-14 18:00:00,96,18,4,0,37,9,2018,0
2018-09-14 21:00:00,2,21,4,0,37,9,2018,0
2018-09-15 06:00:00,51,6,5,1,37,9,2018,0
2018-09-15 09:00:00,173,9,5,1,37,9,2018,0
2018-09-15 12:00:00,195,12,5,1,37,9,2018,0
2018-09-15 15:00:00,183,15,5,1,37,9,2018,0
2018-09-15 18:00:00,90,18,5,1,37,9,2018,0
2018-09-15 21:00:00,25,21,5,1,37,9,2018,0
2018-09-16 03:00:00,7,3,6,1,37,9,2018,0
2018-09-16 06:00:00,43,6,6,1,37,9,2018,0
2018-09-16 09:00:00,116,9,6,1,37,9,2018,0
2018-09-16 12:00:00,181,12,6,1,37,9,2018,0
2018-09-16 15:00:00,144,15,6,1,37,9,2018,0
2018-09-16 18:00:00,58,18,6,1,37,9,2018,0
2018-09-16 21:00:00,10,21,6,1,37,9,2018,0
2018-09-17 03:00:00,62,3,0,0,38,9,2018,0
2018-09-17 06:00:00,167,6,0,0,38,9,2018,0
2018-09-17 09:00:00,139,9,0,0,38,9,2018,0
2018-09-17 12:00:00,291,12,0,0,38,9,2018,0
2018-09-17 15:00:00,232,15,0,0,38,9,2018,0
2018-09-17 18:00:00,109,18,0,0,38,9,2018,0
2018-09-17 21:00:00,18,21,0,0,38,9,2018,0
2018-09-18 03:00:00,63,3,1,0,38,9,2018,0
2018-09-18 06:00:00,138,6,1,0,38,9,2018,0
2018-09-18 09:00:00,132,9,1,0,38,9,2018,0
2018-09-18 12:00:00,228,12,1,0,38,9,2018,0
2018-09-18 15:00:00,205,15,1,0,38,9,2018,0
2018-09-18 18:00:00,129,18,1,0,38,9,2018,0
2018-09-18 21:00:00,30,21,1,0,38,9,2018,0
2018-09-19 03:00:00,77,3,2,0,38,9,2018,0
2018-09-19 06:00:00,206,6,2,0,38,9,2018,0
2018-09-19 09:00:00,151,9,2,0,38,9,2018,0
2018-09-19 12:00:00,291,12,2,0,38,9,2018,0
2018-09-19 15:00:00,256,15,2,0,38,9,2018,0
2018-09-19 18:00:00,112,18,2,0,38,9,2018,0
2018-09-19 21:00:00,21,21,2,0,38,9,2018,0
2018-09-20 03:00:00,94,3,3,0,38,9,2018,0
2018-09-20 06:00:00,195,6,3,0,38,9,2018,0
2018-09-20 09:00:00,165,9,3,0,38,9,2018,0
2018-09-20 12:00:00,277,12,3,0,38,9,2018,0
2018-09-20 15:00:00,242,15,3,0,38,9,2018,0
2018-09-20 18:00:00,132,18,3,0,38,9,2018,0
2018-09-20 21:00:00,33,21,3,0,38,9,2018,0
2018-09-21 03:00:00,73,3,4,0,38,9,2018,0
2018-09-21 06:00:00,180,6,4,0,38,9,2018,0
2018-09-21 09:00:00,121,9,4,0,38,9,2018,0
2018-09-21 12:00:00,192,12,4,0,38,9,2018,0
2018-09-21 15:00:00,157,15,4,0,38,9,2018,0
2018-09-21 18:00:00,70,18,4,0,38,9,2018,0
2018-09-21 21:00:00,29,21,4,0,38,9,2018,0
2018-09-22 03:00:00,5,3,5,1,38,9,2018,0
2018-09-22 06:00:00,37,6,5,1,38,9,2018,0
2018-09-22 09:00:00,60,9,5,1,38,9,2018,0
2018-09-22 12:00:00,64,12,5,1,38,9,2018,0
2018-09-22 15:00:00,57,15,5,1,38,9,2018,0
2018-09-22 18:00:00,54,18,5,1,38,9,2018,0
2018-09-22 21:00:00,24,21,5,1,38,9,2018,0
2018-09-23 03:00:00,7,3,6,1,38,9,2018,0
2018-09-23 06:00:00,22,6,6,1,38,9,2018,0
2018-09-23 09:00:00,51,9,6,1,38,9,2018,0
2018-09-23 12:00:00,80,12,6,1,38,9,2018,0
2018-09-23 15:00:00,61,15,6,1,38,9,2018,0
2018-09-23 18:00:00,56,18,6,1,38,9,2018,0
2018-09-23 21:00:00,10,21,6,1,38,9,2018,0
2018-09-24 03:00:00,41,3,0,0,39,9,2018,0
2018-09-24 06:00:00,103,6,0,0,39,9,2018,0
2018-09-24 09:00:00,59,9,0,0,39,9,2018,0
2018-09-24 12:00:00,200,12,0,0,39,9,2018,0
2018-09-24 15:00:00,134,15,0,0,39,9,2018,0
2018-09-24 18:00:00,86,18,0,0,39,9,2018,0
2018-09-24 21:00:00,10,21,0,0,39,9,2018,0
2018-09-25 03:00:00,63,3,1,0,39,9,2018,0
2018-09-25 06:00:00,152,6,1,0,39,9,2018,0
2018-09-25 09:00:00,132,9,1,0,39,9,2018,0
2018-09-25 12:00:00,233,12,1,0,39,9,2018,0
2018-09-25 15:00:00,178,15,1,0,39,9,2018,0
2018-09-25 18:00:00,108,18,1,0,39,9,2018,0
2018-09-25 21:00:00,26,21,1,0,39,9,2018,0
2018-09-26 03:00:00,31,3,2,0,39,9,2018,0
2018-09-26 06:00:00,139,6,2,0,39,9,2018,0
2018-09-26 09:00:00,99,9,2,0,39,9,2018,0
2018-09-26 12:00:00,159,12,2,0,39,9,2018,0
